property,value,unit,cmp_ids,cmp_mole_fractions
Enthalpy of mixing,1.68408293350079,kJ/mol,"[12.0, 14.0, 67.0, 27.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.4765306243828872,kJ/mol,"[77.0, 31.0]","[0.5, 0.5]"
Enthalpy of mixing,-5.495084655270908,kJ/mol,"[75.0, 76.0, 42.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7456952346880475,kJ/mol,"[10.0, 48.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.7979207268783641,kJ/mol,"[68.0, 74.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.596169635320404,kJ/mol,"[48.0, 6.0, 38.0, 5.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.474120216777657,kJ/mol,"[14.0, 50.0, 27.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.5806533900121088,kJ/mol,"[48.0, 8.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.9299547040770124,kJ/mol,"[15.0, 45.0, 48.0, 74.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.6905739427879515,kJ/mol,"[48.0, 6.0, 47.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.2596297927847873,kJ/mol,"[2.0, 48.0, 72.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.8314791545091017,kJ/mol,"[12.0, 11.0, 19.0, 64.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.4404780430462632,kJ/mol,"[68.0, 4.0, 6.0, 38.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.4627109294454896,kJ/mol,"[11.0, 14.0, 44.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.5672908607265451,kJ/mol,"[6.0, 19.0, 72.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.0080339128614118,kJ/mol,"[22.0, 28.0, 74.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2234673700119182,kJ/mol,"[48.0, 50.0]","[0.6, 0.4]"
Enthalpy of mixing,0.0528974459931232,kJ/mol,"[33.0, 21.0]","[0.5, 0.5]"
Enthalpy of mixing,0.6002403466172238,kJ/mol,"[28.0, 74.0, 71.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.0304124743839211,kJ/mol,"[21.0, 69.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3339740026091699,kJ/mol,"[76.0, 50.0, 73.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.5015089112032198,kJ/mol,"[72.0, 38.0, 24.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.9793774250629088,kJ/mol,"[45.0, 48.0, 59.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.6043056226920425,kJ/mol,"[4.0, 28.0, 48.0, 61.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5042532202628001,kJ/mol,"[11.0, 8.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.9142302262349056,kJ/mol,"[6.0, 42.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.440376335729349,kJ/mol,"[35.0, 6.0]","[0.5, 0.5]"
Enthalpy of mixing,0.2123563050425407,kJ/mol,"[13.0, 27.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.0665083939653382,kJ/mol,"[28.0, 6.0, 74.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.7896502132444145,kJ/mol,"[6.0, 77.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-1.0617325592514422,kJ/mol,"[43.0, 28.0, 74.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.0573527267168472,kJ/mol,"[75.0, 48.0, 70.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7805720653131257,kJ/mol,"[12.0, 35.0, 53.0, 8.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2669739480019197,kJ/mol,"[48.0, 53.0, 8.0, 7.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.5987253281674914,kJ/mol,"[4.0, 6.0, 26.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.4990708865768348,kJ/mol,"[12.0, 63.0, 72.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1477903019800685,kJ/mol,"[6.0, 58.0]","[0.5, 0.5]"
Enthalpy of mixing,0.3562452032417231,kJ/mol,"[11.0, 6.0, 72.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.3524317326889907,kJ/mol,"[75.0, 12.0, 19.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.0888380284242275,kJ/mol,"[28.0, 57.0]","[0.8, 0.2]"
Enthalpy of mixing,0.8906022268099552,kJ/mol,"[11.0, 48.0, 6.0, 19.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.2632055435368639,kJ/mol,"[72.0, 53.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7012978348026162,kJ/mol,"[76.0, 48.0, 59.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.341820672791494,kJ/mol,"[11.0, 35.0, 48.0, 64.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.3418446137925269,kJ/mol,"[76.0, 48.0, 74.0, 38.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.4512750010292987,kJ/mol,"[2.0, 48.0, 14.0, 64.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.43414675035017,kJ/mol,"[12.0, 24.0, 8.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.9804996814749972,kJ/mol,"[12.0, 48.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.9722976855039251,kJ/mol,"[35.0, 48.0, 14.0, 6.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2185918814722337,kJ/mol,"[77.0, 31.0]","[0.2, 0.8]"
Enthalpy of mixing,-0.2223464723311755,kJ/mol,"[19.0, 53.0, 60.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8425525728485295,kJ/mol,"[74.0, 71.0]","[0.8, 0.2]"
Enthalpy of mixing,0.0276849674014777,kJ/mol,"[45.0, 25.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0602505388553445,kJ/mol,"[29.0, 48.0, 6.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.6475898509736936,kJ/mol,"[48.0, 38.0, 24.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.716297700390016,kJ/mol,"[64.0, 34.0, 38.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.9839604819322012,kJ/mol,"[2.0, 8.0]","[0.8, 0.2]"
Enthalpy of mixing,0.9890875972167028,kJ/mol,"[12.0, 48.0, 6.0, 67.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.5047699264755312,kJ/mol,"[29.0, 64.0, 72.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.9377500378952532,kJ/mol,"[45.0, 48.0, 72.0, 60.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.6106662248606587,kJ/mol,"[48.0, 53.0, 8.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.363915822118007,kJ/mol,"[12.0, 11.0, 41.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.8246923835838197,kJ/mol,"[75.0, 76.0, 11.0, 2.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.2731581730030891,kJ/mol,"[26.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,0.0806022570156542,kJ/mol,"[48.0, 63.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.9905541421952886,kJ/mol,"[12.0, 13.0, 14.0, 53.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1341161983098089,kJ/mol,"[48.0, 6.0, 64.0, 72.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7658538465783152,kJ/mol,"[2.0, 14.0, 53.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2810030974448404,kJ/mol,"[76.0, 12.0, 14.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.6584306586469141,kJ/mol,"[48.0, 47.0, 74.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-2.3999880213304103,kJ/mol,"[28.0, 42.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.3080978426248175,kJ/mol,"[6.0, 1.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.8807743527775863,kJ/mol,"[70.0, 72.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.2749551694939223,kJ/mol,"[6.0, 64.0, 38.0, 8.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.2545435279553814,kJ/mol,"[48.0, 42.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.0563749748643483,kJ/mol,"[28.0, 48.0, 37.0, 74.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.346431951770086,kJ/mol,"[45.0, 20.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.4441062933837579,kJ/mol,"[45.0, 25.0, 28.0, 6.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8124998135865834,kJ/mol,"[14.0, 19.0, 72.0, 38.0, 27.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.378763742520915,kJ/mol,"[76.0, 50.0, 53.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.633295448941633,kJ/mol,"[4.0, 6.0, 38.0, 59.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.4653396041704936,kJ/mol,"[64.0, 67.0, 53.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.4714960422068492,kJ/mol,"[12.0, 64.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.771563837427217,kJ/mol,"[11.0, 2.0, 48.0, 14.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.3876278096682791,kJ/mol,"[70.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.7427599024170252,kJ/mol,"[67.0, 54.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.1326774940459576,kJ/mol,"[10.0, 6.0, 54.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1752084439817728,kJ/mol,"[13.0, 14.0, 8.0, 27.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2963325099836101,kJ/mol,"[11.0, 44.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.6624783244766983,kJ/mol,"[38.0, 67.0, 53.0, 27.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.9957422529483024,kJ/mol,"[14.0, 60.0, 23.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.248300814298131,kJ/mol,"[33.0, 28.0, 48.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.146861000472592,kJ/mol,"[12.0, 35.0, 14.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.690506201497461,kJ/mol,"[11.0, 29.0, 72.0, 38.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-1.7655343743155718,kJ/mol,"[20.0, 21.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.6527738804443943,kJ/mol,"[16.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.931053319267378,kJ/mol,"[14.0, 19.0, 72.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7397436863872312,kJ/mol,"[12.0, 64.0, 34.0, 72.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,2.14926641002404,kJ/mol,"[12.0, 67.0, 53.0, 27.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.5365335937965063,kJ/mol,"[2.0, 64.0, 38.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.0825791788543304,kJ/mol,"[11.0, 67.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1170052800804069,kJ/mol,"[12.0, 70.0, 72.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.0097896407021217,kJ/mol,"[14.0, 64.0, 72.0, 67.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.391707241617419,kJ/mol,"[12.0, 11.0, 38.0, 67.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1480857391492007,kJ/mol,"[28.0, 6.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-1.1352067996674398,kJ/mol,"[48.0, 77.0, 21.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.2668660105024689,kJ/mol,"[5.0, 31.0]","[0.4, 0.6]"
Enthalpy of mixing,0.0316348384621427,kJ/mol,"[4.0, 6.0, 74.0, 1.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1786945411191976,kJ/mol,"[48.0, 24.0, 8.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.2465524109632915,kJ/mol,"[72.0, 80.0, 38.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.0149134988167944,kJ/mol,"[6.0, 19.0, 64.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.9412915506311826,kJ/mol,"[48.0, 17.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.6786404986319083,kJ/mol,"[48.0, 14.0, 72.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.4714394190923069,kJ/mol,"[48.0, 70.0, 72.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.1746471153080176,kJ/mol,"[78.0, 4.0, 6.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.591140570171103,kJ/mol,"[22.0, 28.0]","[0.4, 0.6]"
Enthalpy of mixing,1.4666145169202411,kJ/mol,"[12.0, 64.0, 44.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.897159285981072,kJ/mol,"[11.0, 67.0, 23.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.353447762148421,kJ/mol,"[46.0, 38.0, 54.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5025427906878005,kJ/mol,"[30.0, 28.0, 48.0, 72.0, 74.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.7299371189193773,kJ/mol,"[15.0, 6.0, 74.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.0560745600423076,kJ/mol,"[48.0, 64.0, 34.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.8980906893615969,kJ/mol,"[14.0, 34.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.8078072745399765,kJ/mol,"[11.0, 35.0, 14.0, 38.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-3.667065102411869,kJ/mol,"[75.0, 48.0, 54.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.0491226704648091,kJ/mol,"[12.0, 11.0, 44.0, 72.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.8543253354483568,kJ/mol,"[29.0, 6.0, 8.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-1.9345473260721744,kJ/mol,"[43.0, 6.0, 54.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7046151486403853,kJ/mol,"[48.0, 38.0, 1.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.4047486899177842,kJ/mol,"[12.0, 11.0, 72.0, 38.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.282176791756077,kJ/mol,"[75.0, 35.0, 50.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.2226363419727322,kJ/mol,"[11.0, 13.0, 6.0, 64.0, 38.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.021163419649394,kJ/mol,"[13.0, 14.0, 64.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.9819888917090032,kJ/mol,"[48.0, 6.0, 39.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0522576514823518,kJ/mol,"[75.0, 44.0, 38.0, 50.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1629040735575242,kJ/mol,"[12.0, 6.0, 53.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.4490071694840545,kJ/mol,"[73.0, 60.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.5084236372269003,kJ/mol,"[14.0, 19.0, 72.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1947254934032176,kJ/mol,"[12.0, 70.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.4808960888751692,kJ/mol,"[48.0, 7.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.7876081233324185,kJ/mol,"[48.0, 38.0, 8.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.0940736913522416,kJ/mol,"[43.0, 28.0, 48.0, 6.0, 74.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-1.4154977161911435,kJ/mol,"[74.0, 38.0, 66.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.2980141251541128,kJ/mol,"[43.0, 48.0, 6.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.3660221262440371,kJ/mol,"[20.0, 48.0, 21.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2984749472093044,kJ/mol,"[12.0, 58.0, 72.0, 38.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.5481367328553712,kJ/mol,"[75.0, 2.0]","[0.6, 0.4]"
Enthalpy of mixing,0.0942924782669276,kJ/mol,"[48.0, 64.0, 67.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.323735055287903,kJ/mol,"[35.0, 64.0, 72.0, 38.0, 53.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.4739347977853702,kJ/mol,"[72.0, 38.0, 67.0, 27.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.230924206430906,kJ/mol,"[12.0, 11.0, 19.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.2520497296276007,kJ/mol,"[28.0, 18.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.542474203202857,kJ/mol,"[11.0, 38.0, 53.0, 8.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.0114030891269896,kJ/mol,"[48.0, 50.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2197547899408742,kJ/mol,"[14.0, 6.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.923685004835054,kJ/mol,"[12.0, 2.0, 53.0, 8.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.8347743957165339,kJ/mol,"[78.0, 4.0, 6.0, 74.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.5801453792418104,kJ/mol,"[2.0, 72.0, 38.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.9722233198660906,kJ/mol,"[6.0, 49.0, 38.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.1124447046503441,kJ/mol,"[6.0, 17.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.8103144584279134,kJ/mol,"[26.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.1231079641695046,kJ/mol,"[6.0, 42.0, 54.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2640119831818021,kJ/mol,"[12.0, 72.0, 62.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-3.027211273029032,kJ/mol,"[68.0, 45.0, 74.0, 21.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.6139728004321798,kJ/mol,"[14.0, 38.0, 53.0, 27.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.336850316932941,kJ/mol,"[14.0, 72.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.8282487996975024,kJ/mol,"[12.0, 11.0, 48.0, 14.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.2821247298891754,kJ/mol,"[28.0, 7.0]","[0.8, 0.2]"
Enthalpy of mixing,-0.9312467370351282,kJ/mol,"[78.0, 4.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-1.0134160045901803,kJ/mol,"[48.0, 74.0, 66.0, 21.0, 31.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.6394491398242061,kJ/mol,"[14.0, 72.0, 38.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.503418678336238,kJ/mol,"[48.0, 64.0, 67.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.0103399687053116,kJ/mol,"[79.0, 72.0, 53.0, 60.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-1.3996890149311048,kJ/mol,"[22.0, 54.0, 21.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.2124351577167257,kJ/mol,"[48.0, 57.0]","[0.5, 0.5]"
Enthalpy of mixing,0.0314862631018545,kJ/mol,"[28.0, 72.0, 57.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.2727698439655481,kJ/mol,"[48.0, 39.0, 21.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.06609282654072,kJ/mol,"[48.0, 6.0, 18.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.2817728603578349,kJ/mol,"[4.0, 20.0, 6.0, 74.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.4581753548182965,kJ/mol,"[14.0, 44.0, 38.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.2331958206220952,kJ/mol,"[28.0, 6.0, 38.0, 67.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1663588726455452,kJ/mol,"[13.0, 64.0]","[0.2, 0.8]"
Enthalpy of mixing,0.0999200138140745,kJ/mol,"[15.0, 4.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.1286027903061695,kJ/mol,"[45.0, 6.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0669299466321822,kJ/mol,"[13.0, 48.0, 38.0, 53.0, 23.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.1260079554158776,kJ/mol,"[72.0, 24.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2412911068709063,kJ/mol,"[79.0, 72.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.1437484026964142,kJ/mol,"[19.0, 64.0, 38.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8213544461828626,kJ/mol,"[48.0, 61.0, 54.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0004075058013315,kJ/mol,"[38.0, 21.0, 0.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.7067938643470181,kJ/mol,"[29.0, 48.0, 64.0, 72.0, 8.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.6824557128817887,kJ/mol,"[38.0, 67.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.232168722453713,kJ/mol,"[75.0, 12.0, 48.0, 19.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.3520825391415432,kJ/mol,"[51.0, 6.0, 74.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.9400803846154064,kJ/mol,"[4.0, 6.0, 59.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.3014860037623724,kJ/mol,"[48.0, 72.0, 49.0, 38.0, 21.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,-0.2265846652715079,kJ/mol,"[79.0, 72.0]","[0.5, 0.5]"
Enthalpy of mixing,0.2116375763499977,kJ/mol,"[12.0, 2.0, 38.0, 53.0, 60.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,0.7679688953254078,kJ/mol,"[12.0, 13.0, 64.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.4049506135872975,kJ/mol,"[45.0, 28.0, 6.0, 21.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]"
Enthalpy of mixing,1.0223184882886105,kJ/mol,"[76.0, 29.0]","[0.2, 0.8]"
Enthalpy of mixing,-1.2274022524986647,kJ/mol,"[6.0, 55.0, 21.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.396734692086892,kJ/mol,"[12.0, 48.0, 41.0]","[0.2, 0.6, 0.2]"
